"","Year","Location","Treatment","HarvestNumber","time","N_application.kg.ha","P_application.kg.ha","K_application.kg.ha","DMLeaves.g.DM.m2","DMstems.g.DM.m2","DMRoots.g.DM.m2","Biomass.g.DM.m2","NUP_L.g.m2","NUP_ST.g.m2","NUP_SO.g.m2","NUP.g.m2","PUP_L.g.m2","PUP_ST.g.m2","PUP_SO.g.m2","PUP.g.m2","KUP_L.g.m2","KUP_ST.g.m2","KUP_SO.g.m2","KUP.g.m2","std_DMLeaves.g.DM.m2","std_DMstems.g.DM.m2","std_DMRoots.g.DM.m2","std_Biomass.g.DM.m2","std_NUP_L.g.m2","std_NUP_ST.g.m2","std_NUP_SO.g.m2","std_NUP.g.m2","std_PUP_L.g.m2","std_PUP_ST.g.m2","std_PUP_SO.g.m2","std_PUP.g.m2","std_KUP_L.g.m2","std_KUP_ST.g.m2","std_KUP_SO.g.m2","std_KUP.g.m2"
"46",2016,"Edo","NfPfK0",3,582,300,100,0,68.8950617333333,1033.88888886667,1282.91666666667,2385.70061726667,3.44105408048838,11.7109809157983,11.6104574133333,26.76249240962,0.329826517523086,1.63184410040381,0.9657353162375,2.9274059341644,0.527344879929466,2.1891187204085,3.300356930525,6.01682053086297,24.8732750774182,144.86723648949,130.958043336724,38.5221373820301,1.24232829678776,1.64092820816807,1.18517657818343,1.69080656268987,0.11907770298447,0.228651983547591,0.0985806878043278,0.248209888852716,0.190388018083558,0.306736616272783,0.33689505886406,0.159309479824857
"47",2016,"Edo","NfPfK1",3,582,300,100,240,329.638888933333,2558.05555566667,2462.76041666667,5350.45486126667,13.536735292814,21.318510383676,10.7611811055547,45.6164267820447,0.793935461779267,2.74777965506102,1.46930091661719,5.01101603345747,2.32461609175814,9.91608924993349,10.7344854968385,22.9751908385302,6.5914155347582,751.985374208052,661.746486530073,1340.53752367146,0.270678764837753,6.26695068170592,2.89154143428742,8.84086968602064,0.0158754282703144,0.807758106572407,0.394802804465588,1.15165379966782,0.0464827152801816,2.91500865521599,2.88436829427992,5.50820740251858
"48",2016,"Edo","NfPfK2",1,282,300,100,180,331.999999966667,310.3703703,474.166666733333,1116.537037,13.4832578221663,3.43608215071723,7.49249817769509,24.4118381505786,0.596970674020063,0.65557848628099,0.937423464973466,2.18997262527452,2.33695682432537,2.5965625434335,5.89181260313671,10.8253319708956,88.4159597918963,56.5582403964583,161.21837842291,210.531054674046,3.59076861924131,0.626151137153973,2.54747642820691,4.27908158715376,0.15898112986867,0.11946490120815,0.318727362173692,0.418646499952545,0.622362291071369,0.473166972717148,2.00323755440945,2.29801413855125
"49",2016,"Edo","NfPfK2",2,406,300,100,180,227.334722233333,1385.51388886667,1457.857639,3070.7062501,9.05582398616414,17.9029744517844,10.4947197311686,37.4535181691171,0.413200549392723,1.00152140246421,1.13278016908286,2.5475021209398,1.33020570394306,6.34265091145424,7.59877718680487,15.2716338022022,64.8962607269033,613.790143747919,370.086989008615,1033.39047025469,2.58512693850549,7.93111447714512,2.66415534815982,12.6525471447825,0.117954575185251,0.443679396161062,0.287563881938507,0.823340879232339,0.379728073808713,2.80982864622804,1.9290008118632,5.02950753132867
"50",2016,"Edo","NfPfK2",3,582,300,100,180,232.004629733333,1977.013889,2410.27083333333,4619.28935206667,11.4366762802255,21.5480990532895,14.1565727596935,47.1413480932085,0.915816328234361,2.53700601880994,1.60409089273688,5.05691323978118,2.64147782153155,7.46754313367385,9.89424909494562,20.003270050151,30.3951608184007,450.815731389875,159.504779676295,630.299881948206,1.498330508167,4.9135831006649,0.936841199660351,6.91930144732208,0.119982021948423,0.578509959021497,0.106154113839937,0.768129698195916,0.346062676749052,1.70281348968946,0.654772899429357,2.59441703679902
"51",2016,"Edo","NfPfK3",3,582,300,100,120,169.9027778,1744.565972,2099.98958333333,4014.45833313333,8.4379743426428,17.8307335625956,11.9346051082762,38.2033130135146,0.680869818939054,1.8734920839624,1.44747113904802,4.00183304194947,1.66287189770985,5.10521269075005,8.74902532184167,15.5171099103016,47.7125422404164,381.118901760359,498.452696019663,913.459622453023,2.36957401438609,3.8953124742926,2.83279314305345,8.55876581900831,0.1912036425596,0.409284175523558,0.343571176445505,0.897577561033563,0.466972033578387,1.11528774788673,2.07666518625967,3.53968922383086
"52",2016,"Edo","NfPfK4",3,582,300,100,60,176.5,1976.736111,1969.29166666667,4122.52777766667,8.488384585015,22.4253533078089,11.2963354984892,42.2100733913131,0.735453700485,3.47067741632922,1.53778772366,5.74391884047422,1.50754046311,4.78298679851587,6.54031402308875,12.8308412847146,38.0493101120112,765.45444039421,321.427342424899,1034.78761254094,1.82989902223939,8.68380264383774,1.84378533656488,11.3252964370835,0.158546775766459,1.34395553595728,0.250997366005375,1.63163316425263,0.324990790862762,1.85212303397379,1.0675085822224,2.94141834711422
"53",2016,"Edo","NfPfKf",1,282,300,100,300,349.652777766667,489.506944433333,805.125,1644.2847222,11.7225655666067,5.00494982688605,12.0413941074,28.7689095008927,0.518844651997401,1.06545567053561,1.7843900192775,3.36869034181051,2.23279846690474,5.25380650784825,10.0582913478975,17.5448963226505,99.8427959635959,111.502912302171,208.662519094829,345.392858460368,3.34735999957545,1.1400583545757,3.12074227960095,5.69308838816869,0.148155267225559,0.242696067021298,0.462456533420418,0.73291315176883,0.637572059867251,1.19674446493366,2.60678579157524,3.89693815006836
"54",2016,"Edo","NfPfKf",2,406,300,100,300,223.958333333333,1607.26851833333,1806.72291666667,3637.94976833333,8.69197478057292,18.1128674589085,13.0705865490094,39.8754287884908,0.41443168203125,1.07341902141105,1.38462176475552,2.87247246819782,1.73318632401042,7.79945472640276,8.59300534379662,18.1256463942098,70.3002903989884,340.948888727356,38.5177412320897,257.439378580745,2.72840194030866,3.8422715068074,0.278653392726772,2.40668006812232,0.130089678574161,0.227703721135786,0.0295189164576319,0.132505761987844,0.544045403803479,1.65449356552061,0.183195305259631,1.13686537643892
"55",2016,"Edo","NfPfKf",3,582,300,100,300,319.375,1834.625,3546.9375,5700.9375,15.145853996,17.6099651223925,18.953952373215,51.7097714916075,1.2253994109,2.3290164793675,2.92569756854625,6.48011345881375,4.3425545989,9.95917351199875,18.0939076388212,32.39563574972,72.3016683763245,57.8059793620003,141.332967889661,126.837278875337,3.42879221258715,0.554860682935512,0.755248250679851,2.11868327897179,0.27741188833013,0.0733834317858285,0.116578744483151,0.0874497120611499,0.983088665411352,0.313796976764832,0.720978496890914,0.0516868082443945
"56",2016,"Edo","NfPfKfMn",3,582,300,100,300,439.208333366667,2851.36111133333,3478.70833333333,6769.27777803333,15.7985397758178,23.3228572507963,19.6191999862892,58.7405970129032,0.933879925815459,3.27001962004374,2.31790357636833,6.52180312222753,4.20559085045543,9.87250974186859,12.1098997747146,26.1880003670386,155.47057268817,338.194025280142,710.148535665837,1118.66556383943,5.59235296779464,2.76627570718062,4.0050917772253,10.4906211530987,0.330573980178342,0.387850242346364,0.47318017863122,1.04795977088391,1.48869128461317,1.170957896546,2.47213240318805,4.46912466387872
"57",2016,"Edo","NOTF",1,282,150,40,180,279.267361033333,307.286706433333,584.6614584,1171.21552586667,9.74181561315528,3.1268797183445,6.75324569896458,19.6219410304644,0.439835137968927,0.480747102262568,0.849374107486695,1.76995634771819,1.85852559464808,2.77968928260113,4.82844518211802,9.46666005936723,128.994580526724,170.438304694786,221.532007315135,513.903596571895,4.49977904305709,1.73434147010447,2.55884846536332,8.69078485273239,0.203161403872196,0.266649091487268,0.321833341824792,0.78105147876862,0.858459537099983,1.54177033690714,1.82952910276135,4.17242427320558
"58",2016,"Edo","NOTF",2,406,150,40,180,122.027777753333,1033.73703706667,1088.85937496667,2244.62418978667,4.97051890190681,11.8589336941151,5.95530045234332,22.7847530483653,0.247273237642689,0.740190431429438,0.874644335341818,1.86210800441395,0.891316020331175,5.1184842891213,6.36568889395138,12.3754892034039,55.4315508139786,255.973978724953,408.585243437324,714.040524007835,2.25787583905552,2.93650931742933,2.23467597469838,7.33211261206846,0.112324745149702,0.183285964373272,0.328202867048514,0.616092442813186,0.404883463273189,1.26743914704397,2.38867075600191,4.02325683136587
